x Distance [mm]	Height [cm]
 1085.740 	 7.456 
 1085.930 	 7.456 
 1086.115 	 7.456 
 1086.305 	 7.456 
 1086.495 	 7.456 
 1086.680 	 7.456 
 1086.870 	 7.452 
 1087.055 	 7.451 
 1087.245 	 7.451 
 1087.435 	 7.451 
 1087.620 	 7.447 
 1087.810 	 7.441 
 1087.995 	 7.441 
 1088.185 	 7.432 
 1088.375 	 7.440 
 1088.560 	 7.451 
 1088.750 	 7.451 
 1088.935 	 7.456 
 1089.125 	 7.452 
 1089.315 	 7.446 
 1089.500 	 7.446 
 1089.690 	 7.451 
 1089.875 	 7.460 
 1090.065 	 7.457 
 1090.255 	 7.465 
 1090.440 	 7.466 
 1090.630 	 7.458 
 1090.815 	 7.452 
 1091.005 	 7.447 
 1091.195 	 7.451 
 1091.380 	 7.451 
 1091.570 	 7.451 
 1091.755 	 7.456 
 1091.945 	 7.460 
 1092.135 	 7.459 
 1092.320 	 7.458 
 1092.510 	 7.462 
 1092.695 	 7.460 
 1092.885 	 7.466 
 1093.075 	 7.469 
 1093.260 	 7.468 
 1093.450 	 7.466 
 1093.635 	 7.468 
 1093.825 	 7.471 
 1094.015 	 7.471 
 1094.200 	 7.471 
 1094.390 	 7.471 
 1094.575 	 7.471 
 1094.765 	 7.473 
 1094.955 	 7.470 
 1095.140 	 7.470 
 1095.330 	 7.471 
 1095.515 	 7.471 
 1095.705 	 7.471 
 1095.895 	 7.471 
 1096.080 	 7.471 
 1096.270 	 7.471 
 1096.455 	 7.471 
 1096.645 	 7.471 
 1096.835 	 7.475 
 1097.020 	 7.476 
 1097.210 	 7.476 
 1097.395 	 7.476 
 1097.585 	 7.476 
 1097.775 	 7.476 
 1097.960 	 7.473 
 1098.150 	 7.476 
 1098.335 	 7.478 
 1098.525 	 7.473 
 1098.715 	 7.471 
 1098.900 	 7.471 
 1099.090 	 7.473 
 1099.275 	 7.478 
 1099.465 	 7.478 
 1099.655 	 7.476 
 1099.840 	 7.476 
 1100.030 	 7.476 
 1100.215 	 7.472 
 1100.405 	 7.471 
 1100.595 	 7.471 
 1100.780 	 7.471 
 1100.970 	 7.475 
 1101.155 	 7.473 
 1101.345 	 7.471 
 1101.535 	 7.474 
 1101.720 	 7.473 
 1101.910 	 7.474 
 1102.095 	 7.476 
 1102.285 	 7.476 
 1102.475 	 7.476 
 1102.660 	 7.471 
 1102.850 	 7.471 
 1103.035 	 7.471 
 1103.225 	 7.475 
 1103.415 	 7.473 
 1103.600 	 7.476 
 1103.790 	 7.476 
 1103.975 	 7.476 
 1104.165 	 7.476 
 1104.355 	 7.476 
 1104.540 	 7.476 
 1104.730 	 7.476 
 1104.915 	 7.476 
 1105.105 	 7.472 
 1105.295 	 7.471 
 1105.480 	 7.471 
 1105.670 	 7.468 
 1105.855 	 7.469 
 1106.045 	 7.471 
 1106.235 	 7.473 
 1106.420 	 7.482 
 1106.610 	 7.477 
 1106.795 	 7.479 
 1106.985 	 7.476 
 1107.175 	 7.466 
 1107.360 	 7.466 
 1107.550 	 7.473 
 1107.735 	 7.479 
 1107.925 	 7.477 
 1108.115 	 7.476 
 1108.300 	 7.478 
 1108.490 	 7.483 
 1108.675 	 7.485 
 1108.865 	 7.489 
 1109.055 	 7.493 
 1109.240 	 7.495 
 1109.430 	 7.495 
 1109.615 	 7.500 
 1109.805 	 7.496 
 1109.995 	 7.498 
 1110.180 	 7.500 
 1110.370 	 7.500 
 1110.555 	 7.500 
 1110.745 	 7.504 
 1110.935 	 7.505 
 1111.120 	 7.505 
 1111.310 	 7.505 
 1111.495 	 7.505 
 1111.685 	 7.505 
 1111.875 	 7.505 
 1112.060 	 7.500 
 1112.250 	 7.500 
 1112.435 	 7.502 
 1112.625 	 7.502 
 1112.815 	 7.503 
 1113.000 	 7.505 
 1113.190 	 7.509 
 1113.375 	 7.510 
 1113.565 	 7.510 
 1113.755 	 7.500 
 1113.940 	 7.495 
 1114.130 	 7.495 
 1114.315 	 7.491 
 1114.505 	 7.494 
 1114.695 	 7.495 
 1114.880 	 7.498 
 1115.070 	 7.503 
 1115.255 	 7.505 
 1115.445 	 7.505 
 1115.635 	 7.505 
 1115.820 	 7.505 
 1116.010 	 7.501 
 1116.195 	 7.505 
 1116.385 	 7.508 
 1116.575 	 7.507 
 1116.760 	 7.508 
 1116.950 	 7.510 
 1117.135 	 7.510 
 1117.325 	 7.513 
 1117.515 	 7.515 
 1117.700 	 7.510 
 1117.890 	 7.510 
 1118.075 	 7.512 
 1118.265 	 7.515 
 1118.455 	 7.518 
 1118.640 	 7.520 
 1118.830 	 7.515 
 1119.015 	 7.515 
 1119.205 	 7.515 
 1119.395 	 7.515 
 1119.580 	 7.515 
 1119.770 	 7.515 
 1119.955 	 7.515 
 1120.145 	 7.515 
 1120.335 	 7.515 
 1120.520 	 7.515 
 1120.710 	 7.515 
 1120.895 	 7.515 
 1121.085 	 7.515 
 1121.275 	 7.520 
 1121.460 	 7.520 
 1121.650 	 7.520 
 1121.835 	 7.515 
 1122.025 	 7.515 
 1122.215 	 7.515 
 1122.400 	 7.520 
 1122.590 	 7.521 
 1122.775 	 7.522 
 1122.965 	 7.510 
 1123.155 	 7.515 
 1123.340 	 7.515 
 1123.530 	 7.519 
 1123.715 	 7.524 
 1123.905 	 7.528 
 1124.095 	 7.520 
 1124.280 	 7.515 
 1124.470 	 7.514 
 1124.655 	 7.509 
 1124.845 	 7.505 
 1125.035 	 7.510 
 1125.220 	 7.505 
 1125.410 	 7.505 
 1125.595 	 7.505 
 1125.785 	 7.505 
 1125.975 	 7.509 
 1126.160 	 7.505 
 1126.350 	 7.509 
 1126.535 	 7.505 
 1126.725 	 7.504 
 1126.915 	 7.500 
 1127.100 	 7.500 
 1127.290 	 7.500 
 1127.475 	 7.500 
 1127.665 	 7.505 
 1127.855 	 7.505 
 1128.040 	 7.500 
 1128.230 	 7.500 
 1128.415 	 7.504 
 1128.605 	 7.500 
 1128.795 	 7.504 
 1128.980 	 7.500 
 1129.170 	 7.500 
 1129.355 	 7.500 
 1129.545 	 7.505 
 1129.735 	 7.505 
 1129.920 	 7.509 
 1130.110 	 7.505 
 1130.295 	 7.503 
 1130.485 	 7.495 
 1130.675 	 7.499 
 1130.860 	 7.495 
 1131.050 	 7.495 
 1131.235 	 7.494 
 1131.425 	 7.490 
 1131.615 	 7.490 
 1131.800 	 7.490 
 1131.990 	 7.495 
 1132.175 	 7.495 
 1132.365 	 7.496 
 1132.555 	 7.500 
 1132.740 	 7.504 
 1132.930 	 7.500 
 1133.115 	 7.500 
 1133.305 	 7.500 
 1133.495 	 7.501 
 1133.680 	 7.505 
 1133.870 	 7.505 
 1134.055 	 7.506 
 1134.245 	 7.510 
 1134.435 	 7.510 
 1134.620 	 7.510 
 1134.810 	 7.505 
 1134.995 	 7.505 
 1135.185 	 7.509 
 1135.375 	 7.505 
 1135.560 	 7.515 
 1135.750 	 7.515 
 1135.935 	 7.516 
 1136.125 	 7.517 
 1136.315 	 7.510 
 1136.500 	 7.514 
 1136.690 	 7.510 
 1136.875 	 7.511 
 1137.065 	 7.515 
 1137.255 	 7.515 
 1137.440 	 7.520 
 1137.630 	 7.515 
 1137.815 	 7.519 
 1138.005 	 7.511 
 1138.195 	 7.519 
 1138.380 	 7.510 
 1138.570 	 7.515 
 1138.755 	 7.515 
 1138.945 	 7.518 
 1139.135 	 7.520 
 1139.320 	 7.520 
 1139.510 	 7.520 
 1139.695 	 7.520 
 1139.885 	 7.516 
 1140.075 	 7.515 
 1140.260 	 7.515 
 1140.450 	 7.511 
 1140.635 	 7.510 
 1140.825 	 7.507 
 1141.015 	 7.512 
 1141.200 	 7.519 
 1141.390 	 7.516 
 1141.575 	 7.510 
 1141.765 	 7.510 
 1141.955 	 7.510 
 1142.140 	 7.506 
 1142.330 	 7.505 
 1142.515 	 7.509 
 1142.705 	 7.505 
 1142.895 	 7.500 
 1143.080 	 7.497 
 1143.270 	 7.491 
 1143.455 	 7.490 
 1143.645 	 7.486 
 1143.835 	 7.490 
 1144.020 	 7.485 
 1144.210 	 7.485 
 1144.395 	 7.489 
 1144.585 	 7.482 
 1144.775 	 7.476 
 1144.960 	 7.476 
 1145.150 	 7.476 
 1145.335 	 7.479 
 1145.525 	 7.484 
 1145.715 	 7.485 
 1145.900 	 7.485 
 1146.090 	 7.490 
 1146.275 	 7.486 
 1146.465 	 7.490 
 1146.655 	 7.490 
 1146.840 	 7.486 
 1147.030 	 7.495 
 1147.215 	 7.492 
 1147.405 	 7.487 
 1147.595 	 7.489 
 1147.780 	 7.490 
 1147.970 	 7.490 
 1148.155 	 7.486 
 1148.345 	 7.485 
 1148.535 	 7.489 
 1148.720 	 7.490 
 1148.910 	 7.490 
 1149.095 	 7.490 
 1149.285 	 7.485 
 1149.475 	 7.480 
 1149.660 	 7.482 
 1149.850 	 7.485 
 1150.035 	 7.485 
 1150.225 	 7.486 
 1150.415 	 7.490 
 1150.600 	 7.491 
 1150.790 	 7.496 
 1150.975 	 7.500 
 1151.165 	 7.498 
 1151.355 	 7.492 
 1151.540 	 7.485 
 1151.730 	 7.485 
 1151.915 	 7.485 
 1152.105 	 7.478 
 1152.295 	 7.485 
 1152.480 	 7.488 
 1152.670 	 7.496 
 1152.855 	 7.499 
 1153.045 	 7.495 
 1153.235 	 7.495 
 1153.420 	 7.495 
 1153.610 	 7.500 
 1153.795 	 7.500 
 1153.985 	 7.501 
 1154.175 	 7.505 
 1154.360 	 7.505 
 1154.550 	 7.510 
 1154.735 	 7.514 
 1154.925 	 7.510 
 1155.115 	 7.509 
 1155.300 	 7.505 
 1155.490 	 7.510 
 1155.675 	 7.510 
 1155.865 	 7.515 
 1156.055 	 7.516 
 1156.240 	 7.520 
 1156.430 	 7.520 
 1156.615 	 7.520 
 1156.805 	 7.520 
 1156.995 	 7.519 
 1157.180 	 7.515 
 1157.370 	 7.516 
 1157.555 	 7.521 
 1157.745 	 7.526 
 1157.935 	 7.528 
 1158.120 	 7.520 
 1158.310 	 7.520 
 1158.495 	 7.524 
 1158.685 	 7.520 
 1158.875 	 7.525 
 1159.060 	 7.529 
 1159.250 	 7.524 
 1159.435 	 7.518 
 1159.625 	 7.518 
 1159.815 	 7.524 
 1160.000 	 7.522 
 1160.190 	 7.529 
 1160.375 	 7.531 
 1160.565 	 7.532 
 1160.755 	 7.520 
 1160.940 	 7.519 
 1161.130 	 7.515 
 1161.315 	 7.514 
 1161.505 	 7.509 
 1161.695 	 7.504 
 1161.880 	 7.500 
 1162.070 	 7.498 
 1162.255 	 7.488 
 1162.445 	 7.496 
 1162.635 	 7.500 
 1162.820 	 7.502 
 1163.010 	 7.508 
 1163.195 	 7.503 
 1163.385 	 7.513 
 1163.575 	 7.507 
 1163.760 	 7.515 
 1163.950 	 7.514 
 1164.135 	 7.510 
 1164.325 	 7.515 
 1164.515 	 7.516 
 1164.700 	 7.518 
 1164.890 	 7.515 
 1165.075 	 7.515 
 1165.265 	 7.515 
 1165.455 	 7.514 
 1165.640 	 7.511 
 1165.830 	 7.515 
 1166.015 	 7.515 
 1166.205 	 7.515 
 1166.395 	 7.515 
 1166.580 	 7.515 
 1166.770 	 7.515 
 1166.955 	 7.513 
 1167.145 	 7.511 
 1167.335 	 7.513 
 1167.520 	 7.510 
 1167.710 	 7.511 
 1167.895 	 7.514 
 1168.085 	 7.510 
 1168.275 	 7.510 
 1168.460 	 7.511 
 1168.650 	 7.514 
 1168.835 	 7.510 
 1169.025 	 7.510 
 1169.215 	 7.509 
 1169.400 	 7.505 
 1169.590 	 7.505 
 1169.775 	 7.506 
 1169.965 	 7.509 
 1170.155 	 7.509 
 1170.340 	 7.505 
 1170.530 	 7.505 
 1170.715 	 7.510 
 1170.905 	 7.510 
 1171.095 	 7.509 
 1171.280 	 7.505 
 1171.470 	 7.508 
 1171.655 	 7.510 
 1171.845 	 7.510 
 1172.035 	 7.510 
 1172.220 	 7.505 
 1172.410 	 7.505 
 1172.595 	 7.505 
 1172.785 	 7.505 
 1172.975 	 7.505 
 1173.160 	 7.505 
 1173.350 	 7.505 
 1173.535 	 7.510 
 1173.725 	 7.505 
 1173.915 	 7.505 
 1174.100 	 7.505 
 1174.290 	 7.500 
 1174.475 	 7.496 
 1174.665 	 7.490 
 1174.855 	 7.494 
 1175.040 	 7.500 
 1175.230 	 7.495 
 1175.415 	 7.500 
 1175.605 	 7.496 
 1175.795 	 7.499 
 1175.980 	 7.505 
 1176.170 	 7.505 
 1176.355 	 7.505 
 1176.545 	 7.500 
 1176.735 	 7.500 
 1176.920 	 7.495 
 1177.110 	 7.495 
 1177.295 	 7.495 
 1177.485 	 7.495 
 1177.675 	 7.495 
 1177.860 	 7.495 
 1178.050 	 7.500 
 1178.235 	 7.496 
 1178.425 	 7.495 
 1178.615 	 7.495 
 1178.800 	 7.495 
 1178.990 	 7.495 
 1179.175 	 7.487 
 1179.365 	 7.485 
 1179.555 	 7.490 
 1179.740 	 7.490 
 1179.930 	 7.490 
 1180.115 	 7.490 
 1180.305 	 7.491 
 1180.495 	 7.494 
 1180.680 	 7.491 
 1180.870 	 7.494 
 1181.055 	 7.499 
 1181.245 	 7.500 
 1181.435 	 7.500 
 1181.620 	 7.500 
 1181.810 	 7.494 
 1181.995 	 7.486 
 1182.185 	 7.489 
 1182.375 	 7.490 
 1182.560 	 7.490 
 1182.750 	 7.490 
 1182.935 	 7.490 
 1183.125 	 7.484 
 1183.315 	 7.480 
 1183.500 	 7.477 
 1183.690 	 7.476 
 1183.875 	 7.480 
 1184.065 	 7.485 
 1184.255 	 7.481 
 1184.440 	 7.484 
 1184.630 	 7.481 
 1184.815 	 7.484 
 1185.005 	 7.482 
 1185.195 	 7.488 
 1185.380 	 7.490 
 1185.570 	 7.491 
 1185.755 	 7.494 
 1185.945 	 7.491 
 1186.135 	 7.495 
 1186.320 	 7.491 
 1186.510 	 7.495 
 1186.695 	 7.490 
 1186.885 	 7.491 
 1187.075 	 7.495 
 1187.260 	 7.495 
 1187.450 	 7.495 
 1187.635 	 7.495 
 1187.825 	 7.495 
 1188.015 	 7.495 
 1188.200 	 7.491 
 1188.390 	 7.490 
 1188.575 	 7.495 
 1188.765 	 7.495 
 1188.955 	 7.495 
 1189.140 	 7.495 
 1189.330 	 7.495 
 1189.515 	 7.499 
 1189.705 	 7.495 
 1189.895 	 7.491 
 1190.080 	 7.490 
 1190.270 	 7.490 
 1190.455 	 7.496 
 1190.645 	 7.501 
 1190.835 	 7.503 
 1191.020 	 7.494 
 1191.210 	 7.491 
 1191.395 	 7.485 
 1191.585 	 7.485 
 1191.775 	 7.484 
 1191.960 	 7.482 
 1192.150 	 7.494 
 1192.335 	 7.490 
 1192.525 	 7.490 
 1192.715 	 7.490 
 1192.900 	 7.500 
 1193.090 	 7.500 
 1193.275 	 7.500 
 1193.465 	 7.504 
 1193.655 	 7.500 
 1193.840 	 7.500 
 1194.030 	 7.496 
 1194.215 	 7.499 
 1194.405 	 7.504 
 1194.595 	 7.501 
 1194.780 	 7.503 
 1194.970 	 7.500 
 1195.155 	 7.496 
 1195.345 	 7.495 
 1195.535 	 7.499 
 1195.720 	 7.505 
 1195.910 	 7.501 
 1196.095 	 7.500 
 1196.285 	 7.504 
 1196.475 	 7.502 
 1196.660 	 7.503 
 1196.850 	 7.500 
 1197.035 	 7.501 
 1197.225 	 7.505 
 1197.415 	 7.503 
 1197.600 	 7.496 
 1197.790 	 7.500 
 1197.975 	 7.500 
 1198.165 	 7.502 
 1198.355 	 7.498 
 1198.540 	 7.495 
 1198.730 	 7.495 
 1198.915 	 7.490 
 1199.105 	 7.490 
 1199.295 	 7.488 
 1199.480 	 7.483 
 1199.670 	 7.479 
 1199.855 	 7.476 
 1200.045 	 7.476 
 1200.235 	 7.474 
 1200.420 	 7.471 
 1200.610 	 7.471 
 1200.795 	 7.471 
 1200.985 	 7.473 
 1201.175 	 7.473 
 1201.360 	 7.468 
 1201.550 	 7.466 
 1201.735 	 7.463 
 1201.925 	 7.459 
 1202.115 	 7.456 
 1202.300 	 7.454 
 1202.490 	 7.453 
 1202.675 	 7.456 
 1202.865 	 7.455 
 1203.055 	 7.451 
 1203.240 	 7.451 
 1203.430 	 7.451 
 1203.615 	 7.453 
 1203.805 	 7.454 
 1203.995 	 7.454 
 1204.180 	 7.461 
 1204.370 	 7.462 
 1204.555 	 7.466 
 1204.745 	 7.466 
 1204.935 	 7.464 
 1205.120 	 7.462 
 1205.310 	 7.468 
 1205.495 	 7.466 
 1205.685 	 7.464 
 1205.875 	 7.466 
 1206.060 	 7.468 
 1206.250 	 7.469 
 1206.435 	 7.468 
 1206.625 	 7.472 
 1206.815 	 7.466 
 1207.000 	 7.466 
 1207.190 	 7.463 
 1207.375 	 7.461 
 1207.565 	 7.461 
 1207.755 	 7.463 
 1207.940 	 7.468 
 1208.130 	 7.471 
 1208.315 	 7.471 
 1208.505 	 7.471 
 1208.695 	 7.469 
 1208.880 	 7.466 
 1209.070 	 7.459 
 1209.255 	 7.451 
 1209.445 	 7.451 
 1209.635 	 7.453 
 1209.820 	 7.458 
 1210.010 	 7.461 
 1210.195 	 7.463 
 1210.385 	 7.466 
 1210.575 	 7.466 
 1210.760 	 7.468 
 1210.950 	 7.469 
 1211.135 	 7.466 
 1211.325 	 7.466 
 1211.515 	 7.464 
 1211.700 	 7.461 
 1211.890 	 7.459 
 1212.075 	 7.458 
 1212.265 	 7.463 
 1212.455 	 7.466 
 1212.640 	 7.466 
 1212.830 	 7.466 
 1213.015 	 7.466 
 1213.205 	 7.464 
 1213.395 	 7.465 
 1213.580 	 7.468 
 1213.770 	 7.468 
 1213.955 	 7.471 
 1214.145 	 7.471 
 1214.335 	 7.473 
 1214.520 	 7.476 
 1214.710 	 7.476 
 1214.895 	 7.476 
 1215.085 	 7.474 
 1215.275 	 7.475 
 1215.460 	 7.480 
 1215.650 	 7.485 
 1215.835 	 7.488 
 1216.025 	 7.488 
 1216.215 	 7.488 
 1216.400 	 7.488 
 1216.590 	 7.490 
 1216.775 	 7.490 
 1216.965 	 7.492 
 1217.155 	 7.495 
 1217.340 	 7.495 
 1217.530 	 7.494 
 1217.715 	 7.490 
 1217.905 	 7.490 
 1218.095 	 7.492 
 1218.280 	 7.495 
 1218.470 	 7.495 
 1218.655 	 7.495 
 1218.845 	 7.495 
 1219.035 	 7.495 
 1219.220 	 7.495 
 1219.410 	 7.495 
 1219.595 	 7.497 
 1219.785 	 7.498 
 1219.975 	 7.495 
 1220.160 	 7.495 
 1220.350 	 7.495 
 1220.535 	 7.495 
 1220.725 	 7.495 
 1220.915 	 7.497 
 1221.100 	 7.498 
 1221.290 	 7.495 
 1221.475 	 7.495 
 1221.665 	 7.495 
 1221.855 	 7.500 
 1222.040 	 7.500 
 1222.230 	 7.497 
 1222.415 	 7.498 
 1222.605 	 7.493 
 1222.795 	 7.490 
 1222.980 	 7.490 
 1223.170 	 7.492 
 1223.355 	 7.495 
 1223.545 	 7.493 
 1223.735 	 7.488 
 1223.920 	 7.488 
 1224.110 	 7.490 
 1224.295 	 7.488 
 1224.485 	 7.485 
 1224.675 	 7.485 
 1224.860 	 7.485 
 1225.050 	 7.487 
 1225.235 	 7.490 
 1225.425 	 7.490 
 1225.615 	 7.486 
 1225.800 	 7.485 
 1225.990 	 7.480 
 1226.175 	 7.480 
 1226.365 	 7.485 
 1226.555 	 7.480 
 1226.740 	 7.477 
 1226.930 	 7.468 
 1227.115 	 7.459 
 1227.305 	 7.456 
 1227.495 	 7.455 
 1227.680 	 7.450 
 1227.870 	 7.447 
 1228.055 	 7.451 
 1228.245 	 7.451 
 1228.435 	 7.451 
 1228.620 	 7.451 
 1228.810 	 7.442 
 1228.995 	 7.447 
 1229.185 	 7.451 
 1229.375 	 7.451 
 1229.560 	 7.449 
 1229.750 	 7.446 
 1229.935 	 7.446 
 1230.125 	 7.446 
 1230.315 	 7.446 
 1230.500 	 7.446 
 1230.690 	 7.446 
 1230.875 	 7.440 
 1231.065 	 7.435 
 1231.255 	 7.430 
 1231.440 	 7.424 
 1231.630 	 7.418 
 1231.815 	 7.417 
 1232.005 	 7.417 
 1232.195 	 7.416 
 1232.380 	 7.412 
 1232.570 	 7.412 
 1232.755 	 7.411 
 1232.945 	 7.407 
 1233.135 	 7.407 
 1233.320 	 7.407 
 1233.510 	 7.410 
 1233.695 	 7.399 
 1233.885 	 7.408 
 1234.075 	 7.412 
 1234.260 	 7.408 
 1234.450 	 7.401 
 1234.635 	 7.412 
 1234.825 	 7.412 
 1235.015 	 7.417 
 1235.200 	 7.417 
 1235.390 	 7.414 
 1235.575 	 7.408 
 1235.765 	 7.405 
 1235.955 	 7.410 
 1236.140 	 7.409 
 1236.330 	 7.412 
 1236.515 	 7.412 
 1236.705 	 7.407 
 1236.895 	 7.407 
 1237.080 	 7.411 
 1237.270 	 7.409 
 1237.455 	 7.412 
 1237.645 	 7.412 
 1237.835 	 7.412 
 1238.020 	 7.412 
 1238.210 	 7.416 
 1238.395 	 7.422 
 1238.585 	 7.422 
 1238.775 	 7.420 
 1238.960 	 7.417 
 1239.150 	 7.419 
 1239.335 	 7.422 
 1239.525 	 7.420 
 1239.715 	 7.417 
 1239.900 	 7.417 
 1240.090 	 7.417 
 1240.275 	 7.415 
 1240.465 	 7.410 
 1240.655 	 7.409 
 1240.840 	 7.412 
 1241.030 	 7.412 
 1241.215 	 7.410 
 1241.405 	 7.407 
 1241.595 	 7.407 
 1241.780 	 7.409 
 1241.970 	 7.414 
 1242.155 	 7.419 
 1242.345 	 7.427 
 1242.535 	 7.437 
 1242.720 	 7.437 
 1242.910 	 7.437 
 1243.095 	 7.438 
 1243.285 	 7.439 
 1243.475 	 7.440 
 1243.660 	 7.444 
 1243.850 	 7.444 
 1244.035 	 7.441 
 1244.225 	 7.443 
 1244.415 	 7.448 
 1244.600 	 7.451 
 1244.790 	 7.451 
 1244.975 	 7.454 
 1245.165 	 7.456 
 1245.355 	 7.456 
 1245.540 	 7.456 
 1245.730 	 7.458 
 1245.915 	 7.461 
 1246.105 	 7.459 
 1246.295 	 7.456 
 1246.480 	 7.456 
 1246.670 	 7.456 
 1246.855 	 7.454 
 1247.045 	 7.453 
 1247.235 	 7.456 
 1247.420 	 7.456 
 1247.610 	 7.456 
 1247.795 	 7.456 
 1247.985 	 7.456 
 1248.175 	 7.456 
 1248.360 	 7.456 
 1248.550 	 7.456 
 1248.735 	 7.454 
 1248.925 	 7.451 
 1249.115 	 7.453 
 1249.300 	 7.456 
 1249.490 	 7.454 
 1249.675 	 7.453 
 1249.865 	 7.456 
 1250.055 	 7.456 
 1250.240 	 7.456 
 1250.430 	 7.456 
 1250.615 	 7.454 
 1250.805 	 7.448 
 1250.995 	 7.443 
 1251.180 	 7.444 
 1251.370 	 7.444 
 1251.555 	 7.441 
 1251.745 	 7.441 
 1251.935 	 7.441 
 1252.120 	 7.441 
 1252.310 	 7.444 
 1252.495 	 7.444 
 1252.685 	 7.443 
 1252.875 	 7.446 
 1253.060 	 7.446 
 1253.250 	 7.444 
 1253.435 	 7.444 
 1253.625 	 7.451 
 1253.815 	 7.451 
 1254.000 	 7.451 
 1254.190 	 7.451 
 1254.375 	 7.448 
 1254.565 	 7.449 
 1254.755 	 7.447 
 1254.940 	 7.444 
 1255.130 	 7.446 
 1255.315 	 7.446 
 1255.505 	 7.446 
 1255.695 	 7.446 
 1255.880 	 7.444 
 1256.070 	 7.446 
 1256.255 	 7.449 
 1256.445 	 7.446 
 1256.635 	 7.444 
 1256.820 	 7.445 
 1257.010 	 7.443 
 1257.195 	 7.444 
 1257.385 	 7.446 
 1257.575 	 7.446 
 1257.760 	 7.446 
 1257.950 	 7.449 
 1258.135 	 7.448 
 1258.325 	 7.449 
 1258.515 	 7.451 
 1258.700 	 7.451 
 1258.890 	 7.454 
 1259.075 	 7.453 
 1259.265 	 7.458 
 1259.455 	 7.457 
 1259.640 	 7.456 
 1259.830 	 7.450 
 1260.015 	 7.456 
 1260.205 	 7.458 
 1260.395 	 7.456 
 1260.580 	 7.456 
 1260.770 	 7.456 
 1260.955 	 7.462 
 1261.145 	 7.463 
 1261.335 	 7.461 
 1261.520 	 7.461 
 1261.710 	 7.461 
 1261.895 	 7.461 
 1262.085 	 7.461 
 1262.275 	 7.461 
 1262.460 	 7.461 
 1262.650 	 7.461 
 1262.835 	 7.457 
 1263.025 	 7.456 
 1263.215 	 7.459 
 1263.400 	 7.458 
 1263.590 	 7.459 
 1263.775 	 7.464 
 1263.965 	 7.463 
 1264.155 	 7.464 
 1264.340 	 7.463 
 1264.530 	 7.461 
 1264.715 	 7.458 
 1264.905 	 7.459 
 1265.095 	 7.458 
 1265.280 	 7.454 
 1265.470 	 7.454 
 1265.655 	 7.453 
 1265.845 	 7.451 
 1266.035 	 7.451 
 1266.220 	 7.448 
 1266.410 	 7.449 
 1266.595 	 7.454 
 1266.785 	 7.453 
 1266.975 	 7.448 
 1267.160 	 7.443 
 1267.350 	 7.447 
 1267.535 	 7.448 
 1267.725 	 7.446 
 1267.915 	 7.446 
 1268.100 	 7.443 
 1268.290 	 7.441 
 1268.475 	 7.444 
 1268.665 	 7.446 
 1268.855 	 7.446 
 1269.040 	 7.446 
 1269.230 	 7.446 
 1269.415 	 7.444 
 1269.605 	 7.438 
 1269.795 	 7.437 
 1269.980 	 7.437 
 1270.170 	 7.439 
 1270.355 	 7.441 
 1270.545 	 7.441 
 1270.735 	 7.441 
 1270.920 	 7.441 
 1271.110 	 7.441 
 1271.295 	 7.441 
 1271.485 	 7.441 
 1271.675 	 7.438 
 1271.860 	 7.437 
 1272.050 	 7.437 
 1272.235 	 7.437 
 1272.425 	 7.433 
 1272.615 	 7.432 
 1272.800 	 7.428 
 1272.990 	 7.435 
 1273.175 	 7.437 
 1273.365 	 7.440 
 1273.555 	 7.435 
 1273.740 	 7.432 
 1273.930 	 7.439 
 1274.115 	 7.438 
 1274.305 	 7.437 
 1274.495 	 7.434 
 1274.680 	 7.438 
 1274.870 	 7.438 
 1275.055 	 7.437 
 1275.245 	 7.440 
 1275.435 	 7.444 
 1275.620 	 7.443 
 1275.810 	 7.438 
 1275.995 	 7.444 
 1276.185 	 7.446 
 1276.375 	 7.437 
 1276.560 	 7.438 
 1276.750 	 7.435 
 1276.935 	 7.439 
 1277.125 	 7.438 
 1277.315 	 7.440 
 1277.500 	 7.445 
 1277.690 	 7.443 
 1277.875 	 7.441 
 1278.065 	 7.434 
 1278.255 	 7.438 
 1278.440 	 7.441 
 1278.630 	 7.445 
 1278.815 	 7.446 
 1279.005 	 7.446 
 1279.195 	 7.446 
 1279.380 	 7.443 
 1279.570 	 7.445 
 1279.755 	 7.450 
 1279.945 	 7.448 
 1280.135 	 7.443 
 1280.320 	 7.441 
 1280.510 	 7.436 
 1280.695 	 7.432 
 1280.885 	 7.435 
 1281.075 	 7.437 
 1281.260 	 7.437 
 1281.450 	 7.437 
 1281.635 	 7.437 
 1281.825 	 7.444 
 1282.015 	 7.443 
 1282.200 	 7.444 
 1282.390 	 7.446 
 1282.575 	 7.450 
 1282.765 	 7.455 
 1282.955 	 7.448 
 1283.140 	 7.450 
 1283.330 	 7.451 
 1283.515 	 7.451 
 1283.705 	 7.454 
 1283.895 	 7.459 
 1284.080 	 7.464 
 1284.270 	 7.469 
 1284.455 	 7.471 
 1284.645 	 7.471 
 1284.835 	 7.474 
 1285.020 	 7.476 
 1285.210 	 7.476 
 1285.395 	 7.476 
 1285.585 	 7.476 
 1285.775 	 7.476 
 1285.960 	 7.479 
 1286.150 	 7.480 
 1286.335 	 7.480 
 1286.525 	 7.484 
 1286.715 	 7.485 
 1286.900 	 7.489 
 1287.090 	 7.490 
 1287.275 	 7.487 
 1287.465 	 7.489 
 1287.655 	 7.490 
